STN,VARFROM,VARTO,MEAS_DATE,START_TIME,END_TIME,GAUGE_NO,START_GH,END_GH,M_GH,FLOW,DEVIATION,QUALITY,METHOD,METER_NO,WMGH,PARTY,AREA,VELOCITY,MAXDEPTH,MAXVEL,SLOPE,MANNINGS,WETTEDPER,CTF,TEMP,PH,COND,SEDIMENT,SAMPLE,WIDTH,SECTIONS,METHOD_2,METHOD_6,METHOD_8,GSHIFT,COMMNT,RAWTYPE,RAWDATA,ENTEREDBY,CHECKEDBY,DBVER23,DATEMOD,TIMEMOD,USERMOD
401013,100,141,26/11/2004,1555.00,1615.00,396.0,1.097,1.097,1.097,33.400000,6.65,12,WA,9721A9810,FALSE,RK/DB,2.1230,15.700,0.380,21.100,0.00000,0.000,0.000,0.000,25.6,0.0,133.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,26/12/2004,113,SCHED
401013,100,141,4/02/2005,1450.00,1540.00,397.0,1.166,1.164,1.165,76.100000,6.34,12,WA,9721A9810,FALSE,RK/DB,4.3200,17.600,0.620,33.100,0.00000,0.000,0.000,0.000,15.5,0.0,106.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,22/02/2005,1152,RKERR
401013,100,141,19/04/2005,1055.00,1120.00,398.0,1.024,1.024,1.024,10.140000,-4.18,12,WA,98-10,FALSE,RK/DEB,1.3500,7.510,0.320,10.900,0.00000,0.000,5.848,0.000,14.7,0.0,134.000,,FALSE,5.800,24,FALSE,FALSE,FALSE,0.00,,HYD,,DBISHOP,,FALSE,29/05/2005,1627,SCHED
401013,100,141,8/06/2005,1125.00,1150.00,399.0,1.025,1.025,1.025,10.280000,-4.50,6,WA,98-10,FALSE,RK/DB,0.8400,12.300,0.280,23.400,0.00000,0.000,3.922,0.000,8.0,0.0,126.000,,FALSE,3.600,25,FALSE,FALSE,FALSE,0.00,,HYD,,DBISHOP,,FALSE,26/06/2005,114,SCHED
401013,100,141,7/09/2005,1810.00,1840.00,400.0,1.190,1.190,1.190,97.200000,3.51,12,WA,9721A9810,FALSE,RK/KM,2.8580,34.000,0.420,50.600,0.00000,0.000,0.000,0.000,12.8,0.0,115.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DEB,,FALSE,14/10/2005,1403,RKERR
401013,100,141,16/11/2005,1020.00,1050.00,401.0,1.130,1.130,1.130,48.520000,1.94,6,WA,98-10,FALSE,RK/DB,2.8300,17.130,0.440,26.400,0.00000,0.000,8.738,0.000,17.3,0.0,119.000,,FALSE,8.400,15,FALSE,FALSE,FALSE,0.00,,HYD,,DBISHOP,,FALSE,3/04/2006,1122,SCHED
401013,100,141,10/03/2006,1520.00,1545.00,402.0,0.979,0.979,0.979,3.250000,-11.72,12,WA,98-10,FALSE,RK,0.3300,9.820,0.170,15.500,0.00000,0.000,2.429,0.000,23.2,0.0,158.000,,FALSE,2.200,13,FALSE,FALSE,FALSE,0.00,,HYD,,DBISHOP,,FALSE,30/07/2006,123,SCHED
401013,100,141,17/05/2006,1235.00,1300.00,403.0,1.023,1.023,1.023,8.700000,-16.37,12,WA,9721A9810,FALSE,RK,0.4940,17.600,0.240,22.300,0.00000,0.000,0.000,0.000,11.0,0.0,136.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DB,,FALSE,30/07/2006,123,SCHED
401013,100,141,30/05/2006,1115.00,1125.00,404.0,1.021,1.021,1.021,9.110000,-9.35,12,WA,98-10,FALSE,DB,1.3100,6.930,0.340,11.000,0.00000,0.000,5.230,0.000,6.5,0.0,140.000,,FALSE,4.800,13,FALSE,FALSE,FALSE,0.00,,HYD,,DBISHOP,,FALSE,30/07/2006,123,SCHED
401013,100,141,19/07/2006,1130.00,1200.00,405.0,1.055,1.053,1.054,16.500000,-3.14,12,WA,9721A9810,FALSE,DB,1.5870,10.400,0.360,15.400,0.00000,0.000,0.000,0.000,7.8,0.0,126.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,DB,,FALSE,30/07/2006,123,SCHED
401013,100,141,14/11/2006,1700.00,1730.00,406.0,1.010,1.014,1.012,8.320000,-3.56,12,WA,A98109721,FALSE,RK,1.2200,6.800,0.240,10.300,0.00000,0.000,0.000,0.000,21.6,0.0,166.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,0.00,,,,RK,RK,FALSE,25/03/2007,116,SCHED
401013,100,141,29/03/2007,1515.00,1520.00,407.0,0.950,0.950,0.950,0.850000,-48.84,7,WA,98-10,FALSE,TM/KM,0.0700,11.640,0.200,15.600,0.00000,0.000,0.738,0.000,19.7,0.0,265.000,,FALSE,0.600,5,FALSE,FALSE,FALSE,0.00,,HYD,,TERRYM,,FALSE,24/06/2007,121,SCHED
401013,100,141,31/07/2007,1355.00,1420.00,408.0,1.107,1.107,1.107,37.320000,4.54,7,WA,98-10,FALSE,tam/kgm,1.8500,20.180,0.410,30.400,0.00000,0.000,6.381,0.000,9.4,0.0,131.000,,FALSE,6.000,22,FALSE,FALSE,FALSE,0.00,,HYD,,TMORPHET,,FALSE,8/08/2007,834,TMORPHET
401013,100,141,24/09/2007,1500.00,1545.00,409.0,1.040,1.040,1.040,11.860000,-13.49,7,WA,Pigmy Fan,FALSE,tam/ds,1.3900,8.510,0.250,13.300,0.00000,0.000,7.485,0.000,17.3,0.0,131.000,,FALSE,7.200,23,FALSE,FALSE,FALSE,0.00,,HYD,,TMORPHET,,FALSE,3/12/2007,1110,SVRRUN
401013,100,141,26/11/2007,1200.00,1230.00,410.0,1.000,1.000,1.000,5.870000,-15.43,7,WA,Pigmy Fan,FALSE,tam/ds,0.8200,7.120,0.250,12.100,0.00000,0.000,6.110,0.000,25.9,0.0,142.000,,FALSE,6.000,25,FALSE,FALSE,FALSE,0.00,,HYD,,TMORPHET,,FALSE,3/12/2007,1110,SVRRUN
401013,100,141,12/02/2008,1015.00,1030.00,411.0,1.000,1.000,1.000,5.650000,-18.60,7,WA,Pigmy Fan,FALSE,tam/ds,0.4700,12.120,0.290,27.800,0.00000,0.000,3.293,0.000,20.8,0.0,146.000,,FALSE,2.800,17,FALSE,FALSE,FALSE,0.00,,HYD,,TMORPHET,,FALSE,15/02/2008,905,TMORPHET
